Date,Stock,Value
31/01/2022,T K Maxx,1.387342538
31/01/2022,Gap,-0.262059264
31/01/2022,Etsy,0.819384329
31/01/2022,Ebay,1.092289607
31/01/2022,Alibaba,-0.938380792
31/01/2022,Amazon,0.836414649
01/02/2022,Costco,1.393486892
01/02/2022,T K Maxx,1.466991374
01/02/2022,Gap,-0.232495462
01/02/2022,Etsy,0.743905612
01/02/2022,Ebay,1.12416681
01/02/2022,Alibaba,-0.912189238
01/02/2022,Amazon,0.882063518
02/02/2022,Costco,1.50635384
02/02/2022,T K Maxx,1.393100627
02/02/2022,Gap,-0.316963347
02/02/2022,Etsy,0.527287589
02/02/2022,Ebay,0.973332391
02/02/2022,Alibaba,-0.991679744
02/02/2022,Amazon,0.865692047
03/02/2022,Costco,1.510838353
03/02/2022,T K Maxx,1.180065517
03/02/2022,Gap,-0.397207995
03/02/2022,Etsy,0.357307088
03/02/2022,Ebay,0.868369875
03/02/2022,Alibaba,-0.980873369
03/02/2022,Amazon,0.534116871
04/02/2022,Costco,1.494227669
04/02/2022,T K Maxx,1.11961006
04/02/2022,Gap,-0.411285929
04/02/2022,Etsy,0.460246583
04/02/2022,Ebay,1.031644598
04/02/2022,Alibaba,-1.003768079
04/02/2022,Amazon,1.063701455
07/02/2022,Costco,1.462001953
07/02/2022,T K Maxx,1.13592365
07/02/2022,Gap,-0.423956069
07/02/2022,Etsy,0.490775672
07/02/2022,Ebay,0.98577209
07/02/2022,Alibaba,-1.13930479
07/02/2022,Amazon,1.072042409
08/02/2022,Costco,1.505688883
08/02/2022,T K Maxx,1.240522464
08/02/2022,Gap,-0.359197717
08/02/2022,Etsy,0.576226081
08/02/2022,Ebay,1.065854603
08/02/2022,Alibaba,-1.009629119
08/02/2022,Amazon,1.170046792
09/02/2022,Costco,1.569475358
09/02/2022,T K Maxx,1.364771517
09/02/2022,Gap,-0.364828891
09/02/2022,Etsy,0.658761858
09/02/2022,Ebay,1.134274916
09/02/2022,Alibaba,-0.925376614
09/02/2022,Amazon,1.163734858
10/02/2022,Costco,1.483512939
10/02/2022,T K Maxx,1.284828293
10/02/2022,Gap,-0.374683302
10/02/2022,Etsy,0.603840303
10/02/2022,Ebay,0.994324592
10/02/2022,Alibaba,-0.971532288
10/02/2022,Amazon,1.102136747
11/02/2022,Costco,1.410341904
11/02/2022,T K Maxx,1.097972139
11/02/2022,Gap,-0.561920671
11/02/2022,Etsy,0.584510465
11/02/2022,Ebay,0.960892389
11/02/2022,Alibaba,-1.003218628
11/02/2022,Amazon,0.941238328
14/02/2022,Costco,1.384512007
14/02/2022,T K Maxx,1.029586827
14/02/2022,Gap,-0.642165176
14/02/2022,Etsy,0.598010569
14/02/2022,Ebay,0.945342386
14/02/2022,Alibaba,-1.009262865
14/02/2022,Amazon,0.99403069
15/02/2022,Costco,1.445639927
15/02/2022,T K Maxx,1.116272664
15/02/2022,Gap,-0.625271656
15/02/2022,Etsy,0.683768103
15/02/2022,Ebay,1.081404907
15/02/2022,Alibaba,-0.930138753
15/02/2022,Amazon,1.031888104
16/02/2022,Costco,1.433016183
16/02/2022,T K Maxx,0.943863901
16/02/2022,Gap,-0.646388556
16/02/2022,Etsy,0.563646412
16/02/2022,Ebay,0.904135182
16/02/2022,Alibaba,-0.94259348
16/02/2022,Amazon,1.076691656
17/02/2022,Costco,1.454693027
17/02/2022,T K Maxx,0.757972149
17/02/2022,Gap,-0.760420387
17/02/2022,Etsy,0.43723477
17/02/2022,Ebay,0.757187357
17/02/2022,Alibaba,-0.963290248
17/02/2022,Amazon,0.97953259
18/02/2022,Costco,1.435258185
18/02/2022,T K Maxx,0.852363509
18/02/2022,Gap,-0.759012594
18/02/2022,Etsy,0.36252316
18/02/2022,Ebay,0.733862354
18/02/2022,Alibaba,-1.062928071
18/02/2022,Amazon,0.921738838
22/02/2022,Costco,1.348134001
22/02/2022,T K Maxx,0.765678418
22/02/2022,Gap,-0.820955501
22/02/2022,Etsy,0.271089454
22/02/2022,Ebay,0.70975985
22/02/2022,Alibaba,-1.17392158
22/02/2022,Amazon,0.85399777
23/02/2022,Costco,1.290660035
23/02/2022,T K Maxx,0.500805606
23/02/2022,Gap,-0.895569118
23/02/2022,Etsy,0.196991506
23/02/2022,Ebay,0.666219843
23/02/2022,Alibaba,-1.232715179
23/02/2022,Amazon,0.702665715
24/02/2022,Costco,1.376372522
24/02/2022,T K Maxx,0.711740125
24/02/2022,Gap,-0.787168603
24/02/2022,Etsy,0.375716608
24/02/2022,Ebay,0.732307354
24/02/2022,Alibaba,-1.247184653
24/02/2022,Amazon,0.886699006
25/02/2022,Costco,1.475290398
25/02/2022,T K Maxx,0.913042552
25/02/2022,Gap,-0.729448791
25/02/2022,Etsy,0.694506902
25/02/2022,Ebay,0.666997646
25/02/2022,Alibaba,-1.265317224
25/02/2022,Amazon,0.955186498
28/02/2022,Costco,1.489908758
28/02/2022,T K Maxx,0.847546719
28/02/2022,Gap,-0.757604658
28/02/2022,Etsy,0.785787045
28/02/2022,Ebay,0.666219843
28/02/2022,Alibaba,-1.315685586
28/02/2022,Amazon,0.948832427
01/03/2022,Costco,1.520472846
01/03/2022,T K Maxx,0.635649662
01/03/2022,Gap,-0.860374142
01/03/2022,Etsy,0.826287826
01/03/2022,Ebay,0.64755984
01/03/2022,Alibaba,-1.280885738
01/03/2022,Amazon,0.880612375
02/03/2022,Costco,1.562581713
02/03/2022,T K Maxx,0.849474031
02/03/2022,Gap,-0.754789214
02/03/2022,Etsy,0.895323264
02/03/2022,Ebay,0.705095151
02/03/2022,Alibaba,-1.311473038
02/03/2022,Amazon,0.90626901
03/03/2022,Costco,1.604523958
03/03/2022,T K Maxx,0.809984247
03/03/2022,Gap,-0.799838743
03/03/2022,Etsy,0.860805545
03/03/2022,Ebay,0.653002643
03/03/2022,Alibaba,-1.373197086
03/03/2022,Amazon,0.789215744
04/03/2022,Costco,1.541817211
04/03/2022,T K Maxx,0.504657996
04/03/2022,Gap,-0.799838743
04/03/2022,Etsy,0.734854355
04/03/2022,Ebay,0.749412658
04/03/2022,Alibaba,-1.399755034
04/03/2022,Amazon,0.725603231
07/03/2022,Costco,1.566900114
07/03/2022,T K Maxx,0.099162545
07/03/2022,Gap,-0.820955501
07/03/2022,Etsy,0.518850112
07/03/2022,Ebay,0.686434846
07/03/2022,Alibaba,-1.435287529
07/03/2022,Amazon,0.494878399
08/03/2022,Costco,1.524043743
08/03/2022,T K Maxx,0.26001265
08/03/2022,Gap,-0.770274798
08/03/2022,Etsy,0.533270651
08/03/2022,Ebay,0.56670013
08/03/2022,Alibaba,-1.456533887
08/03/2022,Amazon,0.454343572
09/03/2022,Costco,1.559674754
09/03/2022,T K Maxx,0.374629985
09/03/2022,Gap,-0.781537287
09/03/2022,Etsy,0.629766983
09/03/2022,Ebay,0.564358262
09/03/2022,Alibaba,-1.393710797
09/03/2022,Amazon,0.546332269
10/03/2022,Costco,1.601783111
10/03/2022,T K Maxx,0.457462688
10/03/2022,Gap,-0.795615505
10/03/2022,Etsy,0.511025945
10/03/2022,Ebay,0.509707226
10/03/2022,Alibaba,-1.540420138
10/03/2022,Amazon,0.758755073
11/03/2022,Costco,1.557763957
11/03/2022,T K Maxx,0.397745811
11/03/2022,Gap,-0.81954785
11/03/2022,Etsy,0.269402029
11/03/2022,Ebay,0.330141564
11/03/2022,Alibaba,-1.654161041
11/03/2022,Amazon,0.722320424
14/03/2022,Costco,1.545555239
14/03/2022,T K Maxx,0.380408942
14/03/2022,Gap,-0.844888272
14/03/2022,Etsy,0.224759056
14/03/2022,Ebay,0.488627998
14/03/2022,Alibaba,-1.818087109
14/03/2022,Amazon,0.618863183
15/03/2022,Costco,1.681515823
15/03/2022,T K Maxx,0.425678055
15/03/2022,Gap,-0.751973627
15/03/2022,Etsy,0.326931561
15/03/2022,Ebay,0.63306111
15/03/2022,Alibaba,-1.836402877
15/03/2022,Amazon,0.774224901
16/03/2022,Costco,1.690402812
16/03/2022,T K Maxx,0.504657996
16/03/2022,Gap,-0.621048134
16/03/2022,Etsy,0.462394343
16/03/2022,Ebay,0.697861348
16/03/2022,Alibaba,-1.31953188
16/03/2022,Amazon,0.935898553
17/03/2022,Costco,1.768473895
17/03/2022,T K Maxx,0.476726124
17/03/2022,Gap,-0.639349447
17/03/2022,Etsy,0.583129578
17/03/2022,Ebay,0.768126146
17/03/2022,Alibaba,-1.403967582
17/03/2022,Amazon,1.052416079
18/03/2022,Costco,1.839568786
18/03/2022,T K Maxx,0.495025905
18/03/2022,Gap,-0.628087243
18/03/2022,Etsy,0.680086128
18/03/2022,Ebay,0.795451362
18/03/2022,Alibaba,-1.258723536
18/03/2022,Amazon,1.165453871
21/03/2022,Costco,1.79123174
21/03/2022,T K Maxx,0.355366549
21/03/2022,Gap,-0.736487758
21/03/2022,Etsy,0.592181069
21/03/2022,Ebay,0.740800628
21/03/2022,Alibaba,-1.344990927
21/03/2022,Amazon,1.17224479
22/03/2022,Costco,1.823539493
22/03/2022,T K Maxx,0.368851029
22/03/2022,Gap,-0.723817618
22/03/2022,Etsy,0.68392143
22/03/2022,Ebay,0.774371832
22/03/2022,Alibaba,-1.136191143
22/03/2022,Amazon,1.267981091
23/03/2022,Costco,1.778690289
23/03/2022,T K Maxx,0.209927119
23/03/2022,Gap,-0.825179166
23/03/2022,Etsy,0.595249264
23/03/2022,Ebay,0.762660982
23/03/2022,Alibaba,-1.094980665
23/03/2022,Amazon,1.226248802
24/03/2022,Costco,1.812659161
24/03/2022,T K Maxx,0.266754517
24/03/2022,Gap,-0.827994752
24/03/2022,Etsy,0.572084124
24/03/2022,Ebay,0.889918383
24/03/2022,Alibaba,-1.133260553
24/03/2022,Amazon,1.23305391
25/03/2022,Costco,1.792726238
25/03/2022,T K Maxx,0.384261704
25/03/2022,Gap,-0.805469916
25/03/2022,Etsy,0.439536092
25/03/2022,Ebay,0.904752227
25/03/2022,Alibaba,-1.172822679
25/03/2022,Amazon,1.264726231
28/03/2022,Costco,1.87162839
28/03/2022,T K Maxx,0.452646642
28/03/2022,Gap,-0.735079822
28/03/2022,Etsy,0.534958193
28/03/2022,Ebay,1.010930097
28/03/2022,Alibaba,-1.134359594
28/03/2022,Amazon,1.383554406
29/03/2022,Costco,1.911246088
29/03/2022,T K Maxx,0.675139446
29/03/2022,Gap,-0.678768088
29/03/2022,Etsy,0.602152761
29/03/2022,Ebay,1.122573433
29/03/2022,Alibaba,-1.104688
29/03/2022,Amazon,1.392698541
30/03/2022,Costco,1.965148393
30/03/2022,T K Maxx,0.452646642
30/03/2022,Gap,-0.743526867
30/03/2022,Etsy,0.473900249
30/03/2022,Ebay,1.056212453
30/03/2022,Alibaba,-1.107068999
30/03/2022,Amazon,1.307768633
31/03/2022,Costco,1.959998414
31/03/2022,T K Maxx,0.315876392
31/03/2022,Gap,-0.82377123
31/03/2022,Etsy,0.316192645
31/03/2022,Ebay,0.892260553
31/03/2022,Alibaba,-1.249565652
31/03/2022,Amazon,1.214681366
01/04/2022,Costco,1.957673356
01/04/2022,T K Maxx,0.345734458
01/04/2022,Gap,-0.902608084
01/04/2022,Etsy,0.358687858
01/04/2022,Ebay,0.927393103
01/04/2022,Alibaba,-1.223923689
01/04/2022,Amazon,1.230531716
04/04/2022,Costco,1.954018893
04/04/2022,T K Maxx,0.459389255
04/04/2022,Gap,-0.805469916
04/04/2022,Etsy,0.498599604
04/04/2022,Ebay,0.850882316
04/04/2022,Alibaba,-1.090218526
04/04/2022,Amazon,1.365407596
05/04/2022,Costco,1.955596447
05/04/2022,T K Maxx,0.424714399
05/04/2022,Gap,-0.856691453
05/04/2022,Etsy,0.407166133
05/04/2022,Ebay,0.825119051
05/04/2022,Alibaba,-1.209271018
05/04/2022,Amazon,1.244479886
06/04/2022,Costco,2.034249431
06/04/2022,T K Maxx,0.311060347
06/04/2022,Gap,-0.919295444
06/04/2022,Etsy,0.33444872
06/04/2022,Ebay,0.647114432
06/04/2022,Alibaba,-1.270079363
06/04/2022,Amazon,1.095162662
07/04/2022,Costco,2.227435069
07/04/2022,T K Maxx,0.388114465
07/04/2022,Gap,-0.92783239
07/04/2022,Etsy,0.265106392
07/04/2022,Ebay,0.667412836
07/04/2022,Alibaba,-1.332536199
07/04/2022,Amazon,1.067787443
08/04/2022,Costco,2.160908766
08/04/2022,T K Maxx,0.41026738
08/04/2022,Gap,-0.91218125
08/04/2022,Etsy,0.198065386
08/04/2022,Ebay,0.718159752
08/04/2022,Alibaba,-1.346089828
08/04/2022,Amazon,0.9741223
11/04/2022,Costco,2.033253269
11/04/2022,T K Maxx,0.439162535
11/04/2022,Gap,-0.875188242
11/04/2022,Etsy,0.20788375
11/04/2022,Ebay,0.707229726
11/04/2022,Alibaba,-1.38235497
11/04/2022,Amazon,0.880048687
12/04/2022,Costco,2.005762253
12/04/2022,T K Maxx,0.532590612
12/04/2022,Gap,-0.905067342
12/04/2022,Etsy,0.142376725
12/04/2022,Ebay,0.656483112
12/04/2022,Alibaba,-1.415323409
12/04/2022,Amazon,0.870623353
13/04/2022,Costco,2.086574692
13/04/2022,T K Maxx,0.616386226
13/04/2022,Gap,-0.748557367
13/04/2022,Etsy,0.211719053
13/04/2022,Ebay,0.725186262
13/04/2022,Alibaba,-1.410195016
13/04/2022,Amazon,1.004569212
14/04/2022,Costco,2.080760774
14/04/2022,T K Maxx,0.521031954
14/04/2022,Gap,-0.798356008
14/04/2022,Etsy,0.185945818
14/04/2022,Ebay,0.6494563
14/04/2022,Alibaba,-1.49334862
14/04/2022,Amazon,0.89651905
18/04/2022,Costco,2.012073997
18/04/2022,T K Maxx,0.495025905
18/04/2022,Gap,-0.774168064
18/04/2022,Etsy,0.104330593
18/04/2022,Ebay,0.681466158
18/04/2022,Alibaba,-1.507634896
18/04/2022,Amazon,0.926909636
19/04/2022,Costco,2.11323464
19/04/2022,T K Maxx,0.783015287
19/04/2022,Gap,-0.735751733
19/04/2022,Etsy,0.178275213
19/04/2022,Ebay,0.729089778
19/04/2022,Alibaba,-1.529796959
19/04/2022,Amazon,1.077114315
20/04/2022,Costco,2.18989479
20/04/2022,T K Maxx,0.913042552
20/04/2022,Gap,-0.761362573
20/04/2022,Etsy,0.057386533
20/04/2022,Ebay,0.704887858
20/04/2022,Alibaba,-1.604708383
20/04/2022,Amazon,0.961089962
21/04/2022,Costco,2.091972311
21/04/2022,T K Maxx,0.832137162
21/04/2022,Gap,-0.772745168
21/04/2022,Etsy,-0.028831101
21/04/2022,Ebay,0.697861348
21/04/2022,Alibaba,-1.667348416
21/04/2022,Amazon,0.800416847
22/04/2022,Costco,1.925531205
22/04/2022,T K Maxx,0.521031954
22/04/2022,Gap,-1.138409409
22/04/2022,Etsy,-0.080684343
22/04/2022,Ebay,0.572945514
22/04/2022,Alibaba,-1.658190532
22/04/2022,Amazon,0.689224908
25/04/2022,Costco,1.896545691
25/04/2022,T K Maxx,0.586527787
25/04/2022,Gap,-1.035966762
25/04/2022,Etsy,-0.024689026
25/04/2022,Ebay,0.60885919
25/04/2022,Alibaba,-1.670095809
25/04/2022,Amazon,0.73780444
26/04/2022,Costco,1.776530834
26/04/2022,T K Maxx,0.3967829
26/04/2022,Gap,-1.026006777
26/04/2022,Etsy,-0.054604336
26/04/2022,Ebay,0.567480652
26/04/2022,Alibaba,-1.703979952
26/04/2022,Amazon,0.549488236
27/04/2022,Costco,1.779188625
27/04/2022,T K Maxx,0.401598946
27/04/2022,Gap,-1.026006777
27/04/2022,Etsy,-0.093877792
27/04/2022,Ebay,0.486285828
27/04/2022,Alibaba,-1.624672643
27/04/2022,Amazon,0.514997903
28/04/2022,Costco,1.852561695
28/04/2022,T K Maxx,0.581712114
28/04/2022,Gap,-0.976208136
28/04/2022,Etsy,-0.027450448
28/04/2022,Ebay,0.619788914
28/04/2022,Alibaba,-1.577234731
28/04/2022,Amazon,0.696170615
29/04/2022,Costco,1.60066262
29/04/2022,T K Maxx,0.38329842
29/04/2022,Gap,-1.038812268
29/04/2022,Etsy,-0.16076547
29/04/2022,Ebay,0.475355802
29/04/2022,Alibaba,-1.464043419
29/04/2022,Amazon,0.123726581
02/05/2022,Costco,1.57761892
02/05/2022,T K Maxx,0.481541797
02/05/2022,Gap,-0.956288736
02/05/2022,Etsy,-0.101241624
02/05/2022,Ebay,0.57138447
02/05/2022,Alibaba,-1.388582404
02/05/2022,Amazon,0.129883511
03/05/2022,Costco,1.57038184
03/05/2022,T K Maxx,0.454573582
03/05/2022,Gap,-0.946329179
03/05/2022,Etsy,-0.048161056
03/05/2022,Ebay,0.595586692
03/05/2022,Alibaba,-1.403784525
03/05/2022,Amazon,0.122937589
04/05/2022,Costco,1.706396946
04/05/2022,T K Maxx,0.652023248
04/05/2022,Gap,-0.882302151
04/05/2022,Etsy,0.086841625
04/05/2022,Ebay,0.67053583
04/05/2022,Alibaba,-1.384919167
04/05/2022,Amazon,0.170136279
05/05/2022,Costco,1.480868906
05/05/2022,T K Maxx,0.424714399
05/05/2022,Gap,-0.976208136
05/05/2022,Etsy,-0.195436634
05/05/2022,Ebay,0.172435953
05/05/2022,Alibaba,-1.508916995
05/05/2022,Amazon,-0.098164339
06/05/2022,Costco,1.364735769
06/05/2022,T K Maxx,0.299502434
06/05/2022,Gap,-1.00039608
06/05/2022,Etsy,-0.265239179
06/05/2022,Ebay,0.23255155
06/05/2022,Alibaba,-1.592986303
06/05/2022,Amazon,-0.144221893
09/05/2022,Costco,1.327050779
09/05/2022,T K Maxx,0.177179202
09/05/2022,Gap,-1.026006777
09/05/2022,Etsy,-0.26493229
09/05/2022,Ebay,0.267683797
09/05/2022,Alibaba,-1.688411577
09/05/2022,Amazon,-0.312827278
10/05/2022,Costco,1.348929657
10/05/2022,T K Maxx,-0.105993017
10/05/2022,Gap,-1.107107556
10/05/2022,Etsy,-0.300830778
10/05/2022,Ebay,0.215375535
10/05/2022,Alibaba,-1.693356773
10/05/2022,Amazon,-0.310854799
11/05/2022,Costco,1.24594051
11/05/2022,T K Maxx,-0.19458828
11/05/2022,Gap,-1.18393979
11/05/2022,Etsy,-0.396713331
11/05/2022,Ebay,0.058450749
11/05/2022,Alibaba,-1.745373487
11/05/2022,Amazon,-0.409112863
12/05/2022,Costco,1.221815553
12/05/2022,T K Maxx,-0.096794683
12/05/2022,Gap,-1.099993505
12/05/2022,Etsy,-0.242534139
12/05/2022,Ebay,0.025660369
12/05/2022,Alibaba,-1.757095707
12/05/2022,Amazon,-0.365196981
13/05/2022,Costco,1.314073156
13/05/2022,T K Maxx,0.018427453
13/05/2022,Gap,-1.077228314
13/05/2022,Etsy,-0.177794221
13/05/2022,Ebay,0.063915913
13/05/2022,Alibaba,-1.63071688
13/05/2022,Amazon,-0.19261826
16/05/2022,Costco,1.291279133
16/05/2022,T K Maxx,-0.085175657
16/05/2022,Gap,-1.024584024
16/05/2022,Etsy,-0.261557205
16/05/2022,Ebay,-0.057876927
16/05/2022,Alibaba,-1.658373589
16/05/2022,Amazon,-0.255864654
17/05/2022,Costco,1.257504143
17/05/2022,T K Maxx,-0.078398016
17/05/2022,Gap,-0.983322187
17/05/2022,Etsy,-0.239465945
17/05/2022,Ebay,0.084994839
17/05/2022,Alibaba,-1.557453808
17/05/2022,Amazon,-0.127427549
18/05/2022,Costco,0.749463005
18/05/2022,T K Maxx,0.308903486
18/05/2022,Gap,-1.162597495
18/05/2022,Etsy,-0.380911905
18/05/2022,Ebay,-0.069587475
18/05/2022,Alibaba,-1.643171608
18/05/2022,Amazon,-0.36006832
19/05/2022,Costco,0.695638915
19/05/2022,T K Maxx,0.427031124
19/05/2022,Gap,-1.213819032
19/05/2022,Etsy,-0.374775399
19/05/2022,Ebay,-0.094570823
19/05/2022,Alibaba,-1.636211527
19/05/2022,Amazon,-0.354249559
20/05/2022,Costco,0.641565402
20/05/2022,T K Maxx,0.084268727
20/05/2022,Gap,-1.250812183
20/05/2022,Etsy,-0.38858251
20/05/2022,Ebay,-0.118772743
20/05/2022,Alibaba,-1.652695746
20/05/2022,Amazon,-0.346584945
23/05/2022,Costco,0.750128472
23/05/2022,T K Maxx,0.320523257
23/05/2022,Gap,-1.336181363
23/05/2022,Etsy,-0.423407001
23/05/2022,Ebay,-0.050069593
23/05/2022,Alibaba,-1.644636763
23/05/2022,Amazon,-0.34754313
24/05/2022,Costco,0.818593851
24/05/2022,T K Maxx,0.259522996
24/05/2022,Gap,-1.458543695
24/05/2022,Etsy,-0.513306492
24/05/2022,Ebay,-0.128922247
24/05/2022,Alibaba,-1.731819858
24/05/2022,Amazon,-0.444955876
25/05/2022,Costco,0.838559385
25/05/2022,T K Maxx,0.408634083
25/05/2022,Gap,-1.290651267
25/05/2022,Etsy,-0.492135667
25/05/2022,Ebay,-0.079736979
25/05/2022,Alibaba,-1.734750448
25/05/2022,Amazon,-0.369578572
26/05/2022,Costco,1.045535881
26/05/2022,T K Maxx,0.688459963
26/05/2022,Gap,-1.22377859
26/05/2022,Etsy,-0.389963162
26/05/2022,Ebay,0.049862893
26/05/2022,Alibaba,-1.511847445
26/05/2022,Amazon,-0.24834107
27/05/2022,Costco,1.093536881
27/05/2022,T K Maxx,0.734936069
27/05/2022,Gap,-1.155483302
27/05/2022,Etsy,-0.330132426
27/05/2022,Ebay,0.233332071
27/05/2022,Alibaba,-1.531445311
27/05/2022,Amazon,-0.133683157
31/05/2022,Costco,1.05576858
31/05/2022,T K Maxx,0.636173972
31/05/2022,Gap,-1.236584081
31/05/2022,Etsy,-0.345933852
31/05/2022,Ebay,0.238821712
31/05/2022,Alibaba,-1.483091695
31/05/2022,Amazon,0.008984178
01/06/2022,Costco,0.978984101
01/06/2022,T K Maxx,0.532570862
01/06/2022,Gap,-1.262194636
01/06/2022,Etsy,-0.348695274
01/06/2022,Ebay,0.105498723
01/06/2022,Alibaba,-1.531994901
01/06/2022,Amazon,0.050533085
02/06/2022,Costco,1.233711664
02/06/2022,T K Maxx,0.65553914
02/06/2022,Gap,-1.25508087
02/06/2022,Etsy,-0.251278624
02/06/2022,Ebay,0.168239024
02/06/2022,Alibaba,-1.456533887
02/06/2022,Amazon,0.158371917
03/06/2022,Costco,1.139207983
03/06/2022,T K Maxx,0.487062512
03/06/2022,Gap,-1.263617531
03/06/2022,Etsy,-0.348081612
03/06/2022,Ebay,0.114909708
03/06/2022,Alibaba,-1.535108548
03/06/2022,Amazon,0.06929991
06/06/2022,Costco,1.107762127
06/06/2022,T K Maxx,0.458015318
06/06/2022,Gap,-1.284959826
06/06/2022,Etsy,-0.304359191
06/06/2022,Ebay,0.160396335
06/06/2022,Alibaba,-1.428877038
06/06/2022,Amazon,0.138055272
07/06/2022,Costco,1.102022093
07/06/2022,T K Maxx,0.392173672
07/06/2022,Gap,-1.30203372
07/06/2022,Etsy,-0.340411007
07/06/2022,Ebay,0.147848154
07/06/2022,Alibaba,-1.331620354
07/06/2022,Amazon,0.087615912
08/06/2022,Costco,1.070492926
08/06/2022,T K Maxx,0.42896738
08/06/2022,Gap,-1.296342564
08/06/2022,Etsy,-0.288250992
08/06/2022,Ebay,0.161180483
08/06/2022,Alibaba,-1.051389048
08/06/2022,Amazon,0.036331234
09/06/2022,Costco,1.104268171
09/06/2022,T K Maxx,0.353443708
09/06/2022,Gap,-1.366060605
09/06/2022,Etsy,-0.316018542
09/06/2022,Ebay,0.083539255
09/06/2022,Alibaba,-1.229418335
09/06/2022,Amazon,-0.10540608
10/06/2022,Costco,1.031560058
10/06/2022,T K Maxx,0.190776966
10/06/2022,Gap,-1.458543695
10/06/2022,Etsy,-0.426935531
10/06/2022,Ebay,-0.105466099
10/06/2022,Alibaba,-1.230517376
10/06/2022,Amazon,-0.288565675
13/06/2022,Costco,0.939552133
13/06/2022,T K Maxx,0.031983108
13/06/2022,Gap,-1.52114797
13/06/2022,Etsy,-0.495510634
13/06/2022,Ebay,-0.211340584
13/06/2022,Alibaba,-1.437851865
13/06/2022,Amazon,-0.457072597
14/06/2022,Costco,0.960765544
14/06/2022,T K Maxx,0.031983108
14/06/2022,Gap,-1.508342479
14/06/2022,Etsy,-0.491828777
14/06/2022,Ebay,-0.23878939
14/06/2022,Alibaba,-1.314952938
14/06/2022,Amazon,-0.495395237
15/06/2022,Costco,0.993958379
15/06/2022,T K Maxx,0.061031047
15/06/2022,Gap,-1.501228428
15/06/2022,Etsy,-0.423713774
15/06/2022,Ebay,-0.165853654
15/06/2022,Alibaba,-1.263668872
15/06/2022,Amazon,-0.344359
16/06/2022,Costco,0.935475766
16/06/2022,T K Maxx,-0.025143896
16/06/2022,Gap,-1.541067227
16/06/2022,Etsy,-0.53186934
16/06/2022,Ebay,-0.356427304
16/06/2022,Alibaba,-1.384186659
16/06/2022,Amazon,-0.457354226
17/06/2022,Costco,0.89329862
17/06/2022,T K Maxx,-0.036763295
17/06/2022,Gap,-1.506919583
17/06/2022,Etsy,-0.484158173
17/06/2022,Ebay,-0.267806794
17/06/2022,Alibaba,-1.369717185
17/06/2022,Amazon,-0.385217593
21/06/2022,Costco,1.029896136
21/06/2022,T K Maxx,0.047475392
21/06/2022,Gap,-1.551026927
21/06/2022,Etsy,-0.488760582
21/06/2022,Ebay,-0.261533006
21/06/2022,Alibaba,-1.29370672
21/06/2022,Amazon,-0.315898756
22/06/2022,Costco,1.003691468
22/06/2022,T K Maxx,0.006808426
22/06/2022,Gap,-1.566678067
22/06/2022,Etsy,-0.453782646
22/06/2022,Ebay,-0.195655206
22/06/2022,Alibaba,-1.316418233
22/06/2022,Amazon,-0.308290683
23/06/2022,Costco,1.128809172
23/06/2022,T K Maxx,0.029078351
23/06/2022,Gap,-1.569523715
23/06/2022,Etsy,-0.382599331
23/06/2022,Ebay,-0.208203387
23/06/2022,Alibaba,-1.188940505
23/06/2022,Amazon,-0.209947915
24/06/2022,Costco,1.206758219
24/06/2022,T K Maxx,0.313745244
24/06/2022,Gap,-1.459966448
24/06/2022,Etsy,-0.307580831
24/06/2022,Ebay,0.00354528
24/06/2022,Alibaba,-1.088020584
24/06/2022,Amazon,-0.096670845
27/06/2022,Costco,1.184962396
27/06/2022,T K Maxx,0.27211015
27/06/2022,Gap,-1.48557743
27/06/2022,Etsy,-0.353144238
27/06/2022,Ebay,-0.097623712
27/06/2022,Alibaba,-1.06769007
27/06/2022,Amazon,-0.187968798
28/06/2022,Costco,1.075650804
28/06/2022,T K Maxx,0.046506891
28/06/2022,Gap,-1.529684631
28/06/2022,Etsy,-0.454549636
28/06/2022,Ebay,-0.233299447
28/06/2022,Alibaba,-1.103772155
28/06/2022,Amazon,-0.351967073
29/06/2022,Costco,1.085882994
29/06/2022,T K Maxx,0.008745055
29/06/2022,Gap,-1.558140977
29/06/2022,Etsy,-0.442890284
29/06/2022,Ebay,-0.231731151
29/06/2022,Alibaba,-1.117142727
29/06/2022,Amazon,-0.309136001
30/06/2022,Costco,1.164414451
30/06/2022,T K Maxx,-0.111318839
30/06/2022,Gap,-1.63355053
30/06/2022,Etsy,-0.467282867
30/06/2022,Ebay,-0.31015683
30/06/2022,Alibaba,-1.160184754
30/06/2022,Amazon,-0.385499437
01/07/2022,Costco,1.218321852
01/07/2022,T K Maxx,-0.092921799
01/07/2022,Gap,-1.597980062
01/07/2022,Etsy,-0.366030914
01/07/2022,Ebay,-0.214477478
01/07/2022,Alibaba,-1.117692178
01/07/2022,Amazon,-0.291101842
05/07/2022,Costco,1.239118965
05/07/2022,T K Maxx,0.056189661
05/07/2022,Gap,-1.542940485
05/07/2022,Etsy,-0.236704522
05/07/2022,Ebay,-0.132915207
05/07/2022,Alibaba,-1.042048106
05/07/2022,Amazon,-0.180078881
06/07/2022,Costco,1.275639643
06/07/2022,T K Maxx,0.093951497
06/07/2022,Gap,-1.564666608
06/07/2022,Etsy,-0.271989232
