Date,Measure,Value,Category
01/03/2017, Volume , 97.3 ,Books newspapers and stationary
01/04/2017, Volume , 107.0 ,Books newspapers and stationary
01/05/2017, Volume , 106.2 ,Books newspapers and stationary
01/06/2017, Volume , 115.5 ,Books newspapers and stationary
01/07/2017, Volume , 114.5 ,Books newspapers and stationary
01/08/2017, Volume , 114.1 ,Books newspapers and stationary
01/09/2017, Volume , 110.3 ,Books newspapers and stationary
01/10/2017, Volume , 121.1 ,Books newspapers and stationary
01/11/2017, Volume , 110.4 ,Books newspapers and stationary
01/12/2017, Volume , 104.8 ,Books newspapers and stationary
01/01/2018, Volume , 107.4 ,Books newspapers and stationary
01/02/2018, Volume , 107.2 ,Books newspapers and stationary
01/03/2018, Volume , 110.0 ,Books newspapers and stationary
01/04/2018, Volume , 115.7 ,Books newspapers and stationary
01/05/2018, Volume , 112.7 ,Books newspapers and stationary
01/06/2018, Volume , 107.4 ,Books newspapers and stationary
01/07/2018, Volume , 110.9 ,Books newspapers and stationary
01/08/2018, Volume , 112.1 ,Books newspapers and stationary
01/09/2018, Volume , 111.7 ,Books newspapers and stationary
01/10/2018, Volume , 110.1 ,Books newspapers and stationary
01/11/2018, Volume , 105.2 ,Books newspapers and stationary
01/12/2018, Volume , 107.2 ,Books newspapers and stationary
01/01/2019, Volume , 98.8 ,Books newspapers and stationary
01/02/2019, Volume , 88.2 ,Books newspapers and stationary
01/03/2019, Volume , 107.3 ,Books newspapers and stationary
01/04/2019, Volume , 93.2 ,Books newspapers and stationary
01/05/2019, Volume , 91.0 ,Books newspapers and stationary
01/06/2019, Volume , 95.1 ,Books newspapers and stationary
01/07/2019, Volume , 92.7 ,Books newspapers and stationary
01/08/2019, Volume , 94.7 ,Books newspapers and stationary
01/09/2019, Volume , 96.1 ,Books newspapers and stationary
01/10/2019, Volume , 103.7 ,Books newspapers and stationary
01/11/2019, Volume , 113.8 ,Books newspapers and stationary
01/12/2019, Volume , 120.5 ,Books newspapers and stationary
01/01/2020, Volume , 139.4 ,Books newspapers and stationary
01/02/2020, Volume , 110.9 ,Books newspapers and stationary
01/03/2020, Volume , 69.0 ,Books newspapers and stationary
01/04/2020, Volume , 43.6 ,Books newspapers and stationary
01/05/2020, Volume , 45.7 ,Books newspapers and stationary
01/06/2020, Volume , 71.3 ,Books newspapers and stationary
01/07/2020, Volume , 99.6 ,Books newspapers and stationary
01/08/2020, Volume , 103.1 ,Books newspapers and stationary
01/09/2020, Volume , 109.7 ,Books newspapers and stationary
01/10/2020, Volume , 107.8 ,Books newspapers and stationary
01/11/2020, Volume , 70.7 ,Books newspapers and stationary
01/12/2020, Volume , 82.4 ,Books newspapers and stationary
01/01/2021, Volume , 57.2 ,Books newspapers and stationary
01/02/2021, Volume , 45.0 ,Books newspapers and stationary
01/03/2021, Volume , 41.2 ,Books newspapers and stationary
01/04/2021, Volume , 83.1 ,Books newspapers and stationary
01/05/2021, Volume , 94.0 ,Books newspapers and stationary
01/06/2021, Volume , 85.3 ,Books newspapers and stationary
01/07/2021, Volume , 89.2 ,Books newspapers and stationary
01/08/2021, Volume , 91.0 ,Books newspapers and stationary
01/09/2021, Volume , 86.0 ,Books newspapers and stationary
01/10/2021, Volume , 82.3 ,Books newspapers and stationary
01/11/2021, Volume , 83.4 ,Books newspapers and stationary
01/12/2021, Volume , 79.8 ,Books newspapers and stationary
01/01/2022, Volume , 78.7 ,Books newspapers and stationary
01/02/2022, Volume , 79.8 ,Books newspapers and stationary
01/03/2022, Volume , 82.8 ,Books newspapers and stationary
01/04/2022, Volume , 81.8 ,Books newspapers and stationary
01/05/2022, Volume , 85.9 ,Books newspapers and stationary
